rv,jumps,dts,vix,rets,c,vixann
0.00019152368876189,0.0,['29/07/2010'],0.00019254527116402116,-0.0041673144027251485,0.00019152368876189,24.13
0.000122421739441505,0.0,['30/07/2010'],0.0001826223544973545,6.354595509431585e-05,0.000122421739441505,23.5
0.000273496294034508,0.000246562800196474,['2/08/2010'],0.0001601984457671958,0.021783519629687675,2.69334938380338e-05,22.01
8.13523000798473e-05,0.0,['3/08/2010'],0.00016935082671957672,-0.004807872789303521,8.13523000798473e-05,22.63
8.98571640612909e-05,0.0,['4/08/2010'],0.00016312304894179898,0.006032851860419904,8.98571640612909e-05,22.21
4.66829446969641e-05,0.0,['5/08/2010'],0.0001615112433862434,-0.0012693905523797281,4.66829446969641e-05,22.1
0.000142134545018165,0.0,['6/08/2010'],0.00015629219576719576,-0.0037108765803768487,0.000142134545018165,21.74
1.38140359436275e-05,0.0,['9/08/2010'],0.00016209642857142862,0.005468065530920585,1.38140359436275e-05,22.14
0.00023560799394688,0.0,['10/08/2010'],0.00016548177910052914,-0.005985299233984592,0.00023560799394688,22.37
0.000489037107439876,0.00033504669336991,['11/08/2010'],0.00021317860449735453,-0.02858332684063827,0.000153990414069967,25.39
0.000120519653266846,0.0,['12/08/2010'],0.0002189262235449736,-0.005393279772831977,0.000120519653266846,25.73
1.80061683849219e-05,0.0,['13/08/2010'],0.00022769100529100524,-0.004031704230371289,1.80061683849219e-05,26.24
7.78646987323068e-05,0.0,['16/08/2010'],0.00022526785714285715,0.0001204467649919063,7.78646987323068e-05,26.1
0.00013766601128709,0.0,['17/08/2010'],0.00019575029761904759,0.012118458371228052,0.00013766601128709,24.33
5.22059376399673e-05,0.0,['18/08/2010'],0.00019995638227513228,0.001481685001488934,5.22059376399673e-05,24.59
0.000195196454744865,0.000135819241418704,['19/08/2010'],0.00023117513227513236,-0.01708040915809832,5.93772133261617e-05,26.44
4.6893063017154e-05,2.68748307347504e-05,['20/08/2010'],0.00021486114417989415,-0.0036696947092675234,2.00182322824036e-05,25.49
0.000128787482912135,0.0,['23/08/2010'],0.0002177366402116402,-0.0040485317447247786,0.000128787482912135,25.66
0.000400618165001069,0.0,['24/08/2010'],0.0002493556878306879,-0.014618777443950457,0.000400618165001069,27.46
0.000166899696060138,0.0,['25/08/2010'],0.00023574404761904765,0.0032839816909079997,0.000166899696060138,26.7
5.18088189543903e-05,0.0,['26/08/2010'],0.0002477238425925926,-0.007714480246337092,5.18088189543903e-05,27.37
0.000148993725498538,0.0,['27/08/2010'],0.0001976860119047619,0.016450714533391333,0.000148993725498538,24.45
5.96687237478014e-05,0.0,['30/08/2010'],0.0002448360119047619,-0.014828685114819894,5.96687237478014e-05,27.21
7.66504479058568e-05,0.0,['31/08/2010'],0.00022440558862433865,0.0003908018636654939,7.66504479058568e-05,26.05
0.000414668952389346,0.000297419278387557,['1/09/2010'],0.00018873416005291005,0.02907765834807642,0.000117249674001789,23.89
6.07779576821761e-05,0.0,['2/09/2010'],0.00017783601190476196,0.009039911542174104,6.07779576821761e-05,23.19
0.000156924589492007,0.000111483664072322,['3/09/2010'],0.00015017066798941796,0.013132362555402658,4.54409254196853e-05,21.31
0.000125493539583978,0.0,['7/09/2010'],0.00018731481481481485,-0.011537451266510625,0.000125493539583978,23.8
7.37953144364681e-05,0.0,['8/09/2010'],0.0001787574404761905,0.006418032629720949,7.37953144364681e-05,23.25
0.000137425938447165,7.95874083570839e-05,['9/09/2010'],0.00017205558862433862,0.0048205989722323915,5.78385300900807e-05,22.81
2.19825507880952e-05,0.0,['10/09/2010'],0.00015990744047619047,0.004851549676828218,2.19825507880952e-05,21.99
0.000113793277100142,7.85271750163409e-05,['13/09/2010'],0.00014876458333333334,0.011069148848932673,3.52661020838007e-05,21.21
4.50835467973048e-05,0.0,['14/09/2010'],0.0001537148148148148,-0.0007133303913713077,4.50835467973048e-05,21.56
3.44786801658579e-05,0.0,['15/09/2010'],0.0001615112433862434,0.00353490976547272,3.44786801658579e-05,22.1
6.02199088353192e-05,3.92586989450683e-05,['16/09/2010'],0.0001560047619047619,-0.0003644881870614647,2.09612098902509e-05,21.72
4.99103198488242e-05,0.0,['17/09/2010'],0.0001601984457671958,0.0008265748720807875,4.99103198488242e-05,22.01
6.0220856416682e-05,0.0,['20/09/2010'],0.00015286044973544972,0.015095291707627323,6.0220856416682e-05,21.5
3.71004014670855e-05,0.0,['21/09/2010'],0.00016518601190476193,-0.0025673730087764227,3.71004014670855e-05,22.35
5.22325989849101e-05,0.0,['22/09/2010'],0.0001675595568783069,-0.00483717291908741,5.22325989849101e-05,22.51
6.74992777308741e-05,3.97515846675612e-05,['23/09/2010'],0.00018841828703703708,-0.008366175280827977,2.77476930633129e-05,23.87
0.000240991237220976,0.00021758139995053,['24/09/2010'],0.0001558611441798942,0.02097283822184383,2.34098372704456e-05,21.71
2.56206154168584e-05,0.0,['27/09/2010'],0.00016800648148148148,-0.005683544849854091,2.56206154168584e-05,22.54
0.000149665095549867,0.0,['28/09/2010'],0.00016890211640211642,0.004838733205657932,0.000149665095549867,22.6
4.43931565946192e-05,0.0,['29/09/2010'],0.0001787574404761905,-0.0025911383655897063,4.43931565946192e-05,23.25
0.000144308348218544,0.0,['30/09/2010'],0.00018574404761904762,-0.0030884609816881144,0.000144308348218544,23.7
0.000103302226934046,0.0,['1/10/2010'],0.00016741071428571431,0.004406680092947396,0.000103302226934046,22.5
4.86267292996358e-05,0.0,['4/10/2010'],0.000183088921957672,-0.008067420805565715,4.86267292996358e-05,23.53
0.000145000615075876,0.0,['5/10/2010'],0.0001565798941798942,0.020646748273304517,0.000145000615075876,21.76
1.81769074138587e-05,0.0,['6/10/2010'],0.00015271828703703703,-0.0006722052030153325,1.81769074138587e-05,21.49
4.48879400167103e-05,0.0,['7/10/2010'],0.0001537148148148148,-0.001647951434844234,4.48879400167103e-05,21.56
5.436083984534e-05,0.0,['8/10/2010'],0.00014183336640211642,0.006103642814175685,5.436083984534e-05,20.71
2.04467314850355e-05,0.0,['11/10/2010'],0.0001188761904761905,0.00014589331791565788,2.04467314850355e-05,18.96
0.000102448786430169,0.0,['12/10/2010'],0.00011850029761904762,0.003811420876341655,0.000102448786430169,18.93
5.20249287848929e-05,0.0,['13/10/2010'],0.00012025955687830688,0.00709582298146908,5.20249287848929e-05,19.07
7.90593236102157e-05,0.0,['14/10/2010'],0.00013069259259259258,-0.003648102825229549,7.90593236102157e-05,19.88
9.77635957578439e-05,0.0,['15/10/2010'],0.00011975558862433868,0.0020255326074200258,9.77635957578439e-05,19.03
1.76039111777053e-05,0.0,['18/10/2010'],0.00012051193783068781,0.0072176178463409565,1.76039111777053e-05,19.09
0.000314258909819435,0.000196503350612853,['19/10/2010'],0.00014073971560846557,-0.01600469794135919,0.000117755559206582,20.63
6.05234808976857e-05,0.0,['20/10/2010'],0.00012951193783068782,0.010469066254142375,6.05234808976857e-05,19.79
0.00014471347607669,0.0,['21/10/2010'],0.00012279527116402115,0.0017723659783045339,0.00014471347607669,19.27
1.77287113132841e-05,0.0,['22/10/2010'],0.00011662976190476195,0.0023864542032575107,1.77287113132841e-05,18.78
0.000176137433513687,0.0,['25/10/2010'],0.0001302984457671958,0.0021446371204069184,0.000176137433513687,19.85
2.64367111143182e-05,0.0,['26/10/2010'],0.00013520119047619048,1.6868668978158766e-05,2.64367111143182e-05,20.22
6.29277480885588e-05,0.0,['27/10/2010'],0.00014183336640211642,-0.002694155990308462,6.29277480885588e-05,20.71
8.34580009830569e-05,0.0,['28/10/2010'],0.00014417142857142855,0.0011241511941456764,8.34580009830569e-05,20.88
2.37823355011212e-05,0.0,['29/10/2010'],0.00014862433862433862,-0.0004393673181400836,2.37823355011212e-05,21.2
0.000136703795104057,0.0,['1/11/2010'],0.00015758892195767195,0.0009460898477315376,0.000136703795104057,21.83
5.97127415085773e-05,4.4981130582785e-05,['2/11/2010'],0.0001538574404761905,0.007729385187609348,1.47316109257923e-05,21.57
0.00015088398407869,0.0,['3/11/2010'],0.00012651904761904763,0.0036712940509606175,0.00015088398407869,19.56
0.000147626829220528,8.7170273139738e-05,['4/11/2010'],0.00011342275132275134,0.01909922381617784,6.04565560807897e-05,18.52
4.56709430455389e-05,0.0,['5/11/2010'],0.00011026044973544975,0.003915146955609237,4.56709430455389e-05,18.26
6.414229789636e-05,0.0,['8/11/2010'],0.00011062304894179892,-0.0021232297388884083,6.414229789636e-05,18.29
2.27332426087837e-05,0.0,['9/11/2010'],0.00012038571428571424,-0.0080849146610354,2.27332426087837e-05,19.08
8.15731530461082e-05,0.0,['10/11/2010'],0.00011281114417989415,0.004366585752434095,8.15731530461082e-05,18.47
0.000105829862016361,7.3124279357813e-05,['11/11/2010'],0.00011489735449735452,-0.0042512141320765855,3.27055826585481e-05,18.64
7.16780972724625e-05,0.0,['12/11/2010'],0.0001404669642857143,-0.011878701482340309,7.16780972724625e-05,20.61
3.72597164872982e-05,0.0,['15/11/2010'],0.00013493386243386242,-0.0012182098829831606,3.72597164872982e-05,20.2
0.000119774419686382,0.0,['16/11/2010'],0.00016860330687830684,-0.0163381284080449,0.000119774419686382,22.58
3.96535036791676e-05,0.0,['17/11/2010'],0.0001565798941798942,0.00021214036983506886,3.96535036791676e-05,21.76
0.000200541590925483,0.000166748761766537,['18/11/2010'],0.00011625744047619047,0.015240603506340206,3.37928291589458e-05,18.75
4.93389978170628e-05,0.0,['19/11/2010'],0.00010761957671957673,0.0025371192284322393,4.93389978170628e-05,18.04
8.11591677628369e-05,0.0,['22/11/2010'],0.00011159289021164023,-0.001576596630330781,8.11591677628369e-05,18.37
0.000283184984873474,0.000184919875425119,['23/11/2010'],0.00014073971560846557,-0.014387043583311629,9.8265109448354e-05,20.63
9.33633647613192e-05,7.33225651028519e-05,['24/11/2010'],0.00012651904761904763,0.014812719350008895,2.00407996584673e-05,19.56
6.72084873785374e-05,0.0,['26/11/2010'],0.00016326997354497354,-0.007496632323667193,6.72084873785374e-05,22.22
0.000107842932755182,0.0,['29/11/2010'],0.0001532873346560847,-0.0013797979607531208,0.000107842932755182,21.53
9.8297461348496e-05,0.0,['30/11/2010'],0.0001832445767195767,-0.006088748748767805,9.8297461348496e-05,23.54
0.000378897376282553,0.0,['1/12/2010'],0.00015087619047619044,0.02138670815746615,0.000378897376282553,21.36
6.15419721313684e-05,3.43842410273299e-05,['2/12/2010'],0.00012432939814814817,0.012737031643018829,2.71577311040385e-05,19.39
1.607417793776e-05,0.0,['3/12/2010'],0.00010726193783068785,0.0025999098954114317,1.607417793776e-05,18.01
1.06872421027154e-05,0.0,['6/12/2010'],0.00010738108465608467,-0.0012991100065108331,1.06872421027154e-05,18.02
6.9254255248701e-05,0.0,['7/12/2010'],0.00010702384259259258,0.0005149435923619067,6.9254255248701e-05,17.99
2.51469999504972e-05,0.0,['8/12/2010'],0.00010406997354497351,0.003694901900663627,2.51469999504972e-05,17.74
5.20551490159416e-05,0.0,['9/12/2010'],9.84002976190476e-05,0.0038354074189605823,5.20551490159416e-05,17.25
7.61912983460419e-06,0.0,['10/12/2010'],0.00010255029761904762,0.005983684061949668,7.61912983460419e-06,17.61
2.38103101723911e-05,0.0,['13/12/2010'],0.0001018526785714286,4.8370323203855544e-05,2.38103101723911e-05,17.55
1.62539410262634e-05,0.0,['14/12/2010'],0.00010255029761904762,0.0009105377233105524,1.62539410262634e-05,17.61
3.14674526781516e-05,0.0,['15/12/2010'],0.00010642976190476192,-0.005135628732467859,3.14674526781516e-05,17.94
3.80165848908683e-05,0.0,['16/12/2010'],0.00010000400132275133,0.006166033821100105,3.80165848908683e-05,17.39
3.32413298287273e-05,2.19704957568729e-05,['17/12/2010'],8.582410714285714e-05,0.0008364230536136011,1.12708340718544e-05,16.11
2.23730847419547e-05,0.0,['20/12/2010'],8.905029761904762e-05,0.0025451741767312723,2.23730847419547e-05,16.41
1.73111378035445e-05,1.5279475554901e-05,['21/12/2010'],8.992066798941798e-05,0.006011978070857421,2.03166224864354e-06,16.49
6.1214175566973e-06,0.0,['22/12/2010'],7.89360119047619e-05,0.0033738653176371234,6.1214175566973e-06,15.45
6.64120454330707e-06,0.0,['23/12/2010'],8.970267857142856e-05,-0.0016457244701686808,6.64120454330707e-06,16.47
1.98353094065194e-05,1.28450387772391e-05,['27/12/2010'],0.00010325029761904765,0.0006124941030118858,6.99027062928034e-06,17.67
2.47304899407614e-06,0.0,['28/12/2010'],0.0001015047619047619,0.0007710498980996865,2.47304899407614e-06,17.52
5.97182241826776e-06,3.50191358804836e-06,['29/12/2010'],9.874285714285715e-05,0.0010086210147884852,2.46990883021941e-06,17.28
7.90021335540117e-06,0.0,['30/12/2010'],0.0001015047619047619,-0.0015093383226483204,7.90021335540117e-06,17.52
1.30633203956097e-05,0.0,['31/12/2010'],0.00010418733465608466,-0.0001908154184647296,1.30633203956097e-05,17.75
9.44416787938403e-05,5.44304029485939e-05,['3/01/2011'],0.00010255029761904762,0.01125130963440283,4.00112758452465e-05,17.61
1.55109554043464e-05,0.0,['4/01/2011'],9.988902116402114e-05,-0.001313890050426815,1.55109554043464e-05,17.38
1.8464607314927e-05,0.0,['5/01/2011'],9.579378306878306e-05,0.0049945917332972515,1.8464607314927e-05,17.02
2.53887384363229e-05,0.0,['6/01/2011'],0.00010011904761904762,-0.0021251493053446057,2.53887384363229e-05,17.4
3.64889587909569e-05,0.0,['7/01/2011'],9.714933862433863e-05,-0.0018465049346529077,3.64889587909569e-05,17.14
8.32593716752771e-05,0.0,['10/01/2011'],0.00010173664021164022,-0.0013772751808198854,8.32593716752771e-05,17.54
2.30175695093628e-05,0.0,['11/01/2011'],9.43360119047619e-05,0.0037182215832849935,2.30175695093628e-05,16.89
4.57581716940067e-05,2.76545131181595e-05,['12/01/2011'],8.72148148148148e-05,0.00896726885011282,1.81036585758472e-05,16.24
1.59592801301723e-05,0.0,['13/01/2011'],8.883336640211642e-05,-0.001712249223647914,1.59592801301723e-05,16.39
1.66325310396276e-05,0.0,['14/01/2011'],7.903822751322753e-05,0.007357425505636377,1.66325310396276e-05,15.46
1.40832873808136e-05,0.0,['18/01/2011'],8.328601190476189e-05,0.0013754416330838501,1.40832873808136e-05,15.87
3.74731315658001e-05,0.0,['19/01/2011'],9.908601190476188e-05,-0.010167184992425787,3.74731315658001e-05,17.31
4.98652939220331e-05,0.0,['20/01/2011'],0.00010702384259259258,-0.0012957717508255116,4.98652939220331e-05,17.99
9.01043027356802e-05,7.01180476756102e-05,['21/01/2011'],0.00011281114417989415,0.0024106642558033367,1.998625506007e-05,18.47
1.32611780579808e-05,0.0,['24/01/2011'],0.00010301669973544972,0.005819322689537693,1.32611780579808e-05,17.65
8.51307573925076e-05,0.0,['25/01/2011'],0.00010231749338624338,0.000263359696644669,8.51307573925076e-05,17.59
2.88352198373629e-05,0.0,['26/01/2011'],9.156402116402117e-05,0.004212061981042009,2.88352198373629e-05,16.64
1.9749256611037e-05,0.0,['27/01/2011'],8.62508267195767e-05,0.0022417647678586914,1.9749256611037e-05,16.15
8.8803309770201e-05,0.0,['28/01/2011'],0.0001328047619047619,-0.01801374858601659,8.8803309770201e-05,20.04
2.88877260141766e-05,1.6774468787978e-05,['31/01/2011'],0.00012613125,0.007633326949972496,1.21132572261986e-05,19.53
0.000105744942860135,6.75044029047646e-05,['1/02/2011'],0.00010278336640211639,0.01655581418074286,3.82405399553704e-05,17.63
1.21220967003977e-05,0.0,['2/02/2011'],9.897156084656087e-05,-0.0027262788652279426,1.21220967003977e-05,17.3
2.94523206466219e-05,1.87746186795001e-05,['3/02/2011'],9.211511243386245e-05,0.0023514734345755294,1.06777019671218e-05,16.69
2.14726246552477e-05,0.0,['4/02/2011'],8.391696428571428e-05,0.0028800961095791244,2.14726246552477e-05,15.93
3.55498999374613e-05,0.0,['7/02/2011'],8.764497354497355e-05,0.006220741603444067,3.55498999374613e-05,16.28
9.2362627144346e-06,0.0,['8/02/2011'],8.265744047619051e-05,0.004176097943201374,9.2362627144346e-06,15.81
3.50957413071976e-05,0.0,['9/02/2011'],8.328601190476189e-05,-0.0027896973241534964,3.50957413071976e-05,15.87
7.91094112939297e-05,0.0,['10/02/2011'],8.561114417989417e-05,0.0007492195980016669,7.91094112939297e-05,16.09
2.06291088536918e-05,0.0,['11/02/2011'],8.140744047619046e-05,0.005492239439842426,2.06291088536918e-05,15.69
7.29218759440385e-06,0.0,['14/02/2011'],8.412781084656086e-05,0.0023821433260880175,7.29218759440385e-06,15.95
3.8725323020504e-05,0.0,['15/02/2011'],8.861669973544974e-05,-0.003240202358999328,3.8725323020504e-05,16.37
4.13269785428645e-05,0.0,['16/02/2011'],9.244656084656083e-05,0.0062379862455999606,4.13269785428645e-05,16.72
1.10430677797507e-05,0.0,['17/02/2011'],9.101458333333333e-05,0.0030708906172792973,1.10430677797507e-05,16.59
2.10057306944946e-05,0.0,['18/02/2011'],8.926749338624338e-05,0.0019229055205082848,2.10057306944946e-05,16.43
4.886806630577e-05,0.0,['22/02/2011'],0.0001430687830687831,-0.020742153105926635,4.886806630577e-05,20.8
3.67250850418564e-05,0.0,['23/02/2011'],0.00016195003306878307,-0.006130778227341465,3.67250850418564e-05,22.13
7.05880621392312e-05,0.0,['24/02/2011'],0.00015031164021164022,-0.0009948345951537798,7.05880621392312e-05,21.32
7.93575406915547e-05,5.50785885167613e-05,['25/02/2011'],0.00012215886243386242,0.010495225773550236,2.42789521747934e-05,19.22
6.60182157837298e-05,4.36102923109514e-05,['28/02/2011'],0.0001113500330687831,0.005545705724534893,2.24079234727784e-05,18.35
0.000106450920859178,0.0,['1/03/2011'],0.00014597225529100529,-0.015864850224639092,0.000106450920859178,21.01
7.21457089635059e-05,0.0,['2/03/2011'],0.00014169642857142858,0.0016139090306173224,7.21457089635059e-05,20.7
0.000189147373972531,0.0,['3/03/2011'],0.00011440476190476195,0.01707241180952882,0.000189147373972531,18.6
0.000126033435532396,0.0,['4/03/2011'],0.0001201334656084656,-0.007405430280443107,0.000126033435532396,19.06
7.55291822393767e-05,0.0,['7/03/2011'],0.00014114933862433864,-0.008376200503835498,7.55291822393767e-05,20.66
4.20442908979454e-05,0.0,['8/03/2011'],0.00012990489417989419,0.008883205891223349,4.20442908979454e-05,19.82
0.000137978538983636,0.0,['9/03/2011'],0.00013520119047619048,-0.0013626868232272332,0.000137978538983636,20.22
0.000293365526651208,0.0,['10/03/2011'],0.0001583116402116402,-0.019051254369579457,0.000293365526651208,21.88
4.78203130536272e-05,0.0,['11/03/2011'],0.0001333354497354497,0.007055530751890258,4.78203130536272e-05,20.08
5.52834932613536e-05,0.0,['14/03/2011'],0.0001476444775132275,-0.006067685794074695,5.52834932613536e-05,21.13
0.000694110153349795,0.000618388117804428,['15/03/2011'],0.000195589417989418,-0.011263529286306983,7.5722035545367e-05,24.32
0.000156345149764489,0.0,['16/03/2011'],0.0002858333333333333,-0.01968748964337206,0.000156345149764489,29.4
0.000227933640723787,0.000140302335754925,['17/03/2011'],0.00022995267857142858,0.013309293117774694,8.76313049688623e-05,26.37
0.000119293776000323,0.0,['18/03/2011'],0.00019752433862433864,0.004293129762627889,0.000119293776000323,24.44
0.000216344801030759,0.000156956319087651,['21/03/2011'],0.0001404669642857143,0.014882450988371786,5.93884819431082e-05,20.61
3.26131028886989e-05,0.0,['22/03/2011'],0.0001350674933862434,-0.003556896676727053,3.26131028886989e-05,20.21
5.647020016689e-05,0.0,['23/03/2011'],0.00012152410714285717,0.002909727249843295,5.647020016689e-05,19.17
3.25354401826139e-05,0.0,['24/03/2011'],0.00010714285714285715,0.009297397442382284,3.25354401826139e-05,18.0
2.54911262569949e-05,0.0,['25/03/2011'],0.00010607410714285716,0.003156139934757779,2.54911262569949e-05,17.91
2.56939325013278e-05,0.0,['28/03/2011'],0.0001249714285714286,-0.0027515366122545675,2.56939325013278e-05,19.44
3.3011365843458e-05,0.0,['29/03/2011'],0.00010905608465608468,0.0070352392937787864,3.3011365843458e-05,18.16
5.66317672678497e-05,0.0,['30/03/2011'],0.00010371828703703704,0.006662410865996059,5.66317672678497e-05,17.71
1.24966038268848e-05,0.0,['31/03/2011'],0.00010406997354497351,-0.0018311366072702206,1.24966038268848e-05,17.74
4.03209164221986e-05,0.0,['1/04/2011'],0.00010011904761904762,0.004950654146415294,4.03209164221986e-05,17.4
9.10760268523201e-06,0.0,['4/04/2011'],0.00010127314814814813,0.0003451794967636779,9.10760268523201e-06,17.5
2.07167215954484e-05,1.33409997405003e-05,['5/04/2011'],9.84002976190476e-05,-0.00018007878495468458,7.37572185494817e-06,17.25
3.76011251893285e-05,0.0,['6/04/2011'],9.444775132275131e-05,0.002181271173726725,3.76011251893285e-05,16.9
3.03351182809268e-05,0.0,['7/04/2011'],9.680955687830688e-05,-0.0015211407740053193,3.03351182809268e-05,17.11
4.46584620256796e-05,0.0,['8/04/2011'],0.00010560082671957673,-0.004012508764839378,4.46584620256796e-05,17.87
4.3471435872096e-05,0.0,['11/04/2011'],9.101458333333333e-05,-0.0027972257111361096,4.3471435872096e-05,16.59
8.27983448429112e-05,0.0,['12/04/2011'],9.65833664021164e-05,-0.00780715094764831,8.27983448429112e-05,17.09
3.06565142467633e-05,0.0,['13/04/2011'],9.467142857142859e-05,0.00019021749525698333,3.06565142467633e-05,16.92
6.62093681568039e-05,3.87501650958598e-05,['14/04/2011'],8.753733465608464e-05,8.368423660124305e-05,2.74592030609441e-05,16.27
2.16971004129741e-05,0.0,['15/04/2011'],7.761322751322753e-05,0.0039177029836831535,2.16971004129741e-05,15.32
0.000284335967754208,0.000188680636407129,['18/04/2011'],9.511957671957673e-05,-0.01107896825226009,9.56553313470787e-05,16.96
1.30668772497081e-05,0.0,['19/04/2011'],8.286669973544973e-05,0.0057148251616446506,1.30668772497081e-05,15.83
0.000168657962390392,0.000158357752232533,['20/04/2011'],7.510082671957672e-05,0.013424442423331911,1.03002101578585e-05,15.07
7.18535107841283e-06,0.0,['21/04/2011'],7.136114417989419e-05,0.005262893837745057,7.18535107841283e-06,14.69
1.27753926315487e-05,8.19293383658487e-06,['25/04/2011'],8.223971560846563e-05,-0.0015939358990673606,4.58245879496378e-06,15.77
3.33936926686649e-05,0.0,['26/04/2011'],8.068267195767197e-05,0.008939515038808828,3.33936926686649e-05,15.62
2.53093303267233e-05,0.0,['27/04/2011'],7.79174933862434e-05,0.00623036533863236,2.53093303267233e-05,15.35
1.35298034003948e-05,0.0,['28/04/2011'],7.068267195767196e-05,0.003549158040161472,1.35298034003948e-05,14.62
9.27690363178329e-06,0.0,['29/04/2011'],7.194527116402116e-05,0.0022980161282694822,9.27690363178329e-06,14.75
3.11169008459612e-05,0.0,['2/05/2011'],8.455029761904765e-05,-0.0017542383289275007,3.11169008459612e-05,15.99
2.70063585762566e-05,0.0,['3/05/2011'],9.222552910052907e-05,-0.003385044294317407,2.70063585762566e-05,16.7
5.95988070237082e-05,0.0,['4/05/2011'],9.647037037037035e-05,-0.006878877987061037,5.95988070237082e-05,17.08
0.000144031266317698,0.0,['5/05/2011'],0.00010953703703703704,-0.009111238759396649,0.000144031266317698,18.2
0.000126001633051724,0.0,['6/05/2011'],0.00011195767195767194,0.0038126611430211355,0.000126001633051724,18.4
1.95440644057405e-05,0.0,['9/05/2011'],9.737619047619048e-05,0.004533804653547277,1.95440644057405e-05,17.16
3.77200429329443e-05,0.0,['10/05/2011'],8.370638227513227e-05,0.008041619839871084,3.77200429329443e-05,15.91
7.1424054662536e-05,0.0,['11/05/2011'],9.500744047619047e-05,-0.011173631758988237,7.1424054662536e-05,16.95
6.46920995760144e-05,0.0,['12/05/2011'],8.49738425925926e-05,0.004883442825391279,6.46920995760144e-05,16.03
3.23061561865077e-05,0.0,['13/05/2011'],9.635744047619046e-05,-0.008100043542688503,3.23061561865078e-05,17.07
3.15237300878203e-05,0.0,['16/05/2011'],0.00011001904761904761,-0.006223682001732072,3.15237300878203e-05,18.24
5.33206666817066e-05,0.0,['17/05/2011'],0.0001018526785714286,-0.0003686358634158104,5.33206666817066e-05,17.55
2.54899555739116e-05,0.0,['18/05/2011'],8.710744047619048e-05,0.008765217224823568,2.54899555739116e-05,16.23
4.01002843027348e-05,0.0,['19/05/2011'],7.965291005291005e-05,0.0021756308222586783,4.01002843027348e-05,15.52
8.79676582654656e-05,0.0,['20/05/2011'],0.00010046458333333334,-0.007718007432380335,8.79676582654656e-05,17.43
0.000167719822452001,0.000129396491734245,['23/05/2011'],0.00011038125,-0.011997246485370225,3.83233307177559e-05,18.27
4.27275604209247e-05,0.0,['24/05/2011'],0.00010501071428571427,-0.0008277486091439203,4.27275604209248e-05,17.82
3.04490300018133e-05,0.0,['25/05/2011'],9.635744047619046e-05,0.00317815760069947,3.04490300018133e-05,17.07
3.30667376679392e-05,0.0,['26/05/2011'],8.561114417989417e-05,0.003945344779678825,3.30667376679392e-05,16.09
1.36189118503846e-05,0.0,['27/05/2011'],8.444457671957672e-05,0.004072589461352033,1.36189118503846e-05,15.98
6.47172453180083e-05,5.40074406898306e-05,['31/05/2011'],7.89360119047619e-05,0.010537032813141153,1.07098046281777e-05,15.45
9.90703715144804e-05,0.0,['1/06/2011'],0.00011074404761904762,-0.02304829914304651,9.90703715144804e-05,18.3
4.48944665554225e-05,0.0,['2/06/2011'],0.0001082169642857143,-0.0012255043417858898,4.48944665554225e-05,18.09
7.85432005122148e-05,5.05628120352709e-05,['3/06/2011'],0.00010654844576719578,-0.009781563581920035,2.79803884769439e-05,17.95
3.02425718139498e-05,0.0,['6/06/2011'],0.0001130555886243386,-0.010818523892467404,3.02425718139498e-05,18.49
5.95456284090119e-05,0.0,['7/06/2011'],0.00010797781084656085,-0.0009567852747120464,5.95456284090119e-05,18.07
4.87587648075997e-05,0.0,['8/06/2011'],0.00011675400132275132,-0.004195755814094214,4.87587648075997e-05,18.79
6.25464686800154e-05,0.0,['9/06/2011'],0.0001044222552910053,0.007350455121099006,6.25464686800154e-05,17.77
0.000145532041732785,0.0,['10/06/2011'],0.0001176255291005291,-0.01407846751476718,0.000145532041732785,18.86
5.52585024500761e-05,0.0,['13/06/2011'],0.00012716669973544974,0.0006685517452423052,5.52585024500761e-05,19.61
0.000137142271512763,0.000111811515556764,['14/06/2011'],0.00011026044973544975,0.012532882723673302,2.5330755955999e-05,18.26
9.20476084293073e-05,5.55477896127037e-05,['15/06/2011'],0.00015031164021164022,-0.017585608026490646,3.64998188166037e-05,21.32
7.31392946228028e-05,0.0,['16/06/2011'],0.00017085082671957673,0.001752821147853282,7.31392946228028e-05,22.73
6.48628772135492e-05,0.0,['17/06/2011'],0.00015787781084656088,0.0030404018474758767,6.48628772135492e-05,21.85
2.72441588084428e-05,0.0,['20/06/2011'],0.0001321428902116402,0.005380700548932206,2.72441588084428e-05,19.99
7.80409991480741e-05,0.0,['21/06/2011'],0.0001176255291005291,0.013334152526697675,7.80409991480741e-05,18.86
2.99001888246804e-05,0.0,['22/06/2011'],0.00011342275132275134,-0.006489456149024326,2.99001888246804e-05,18.52
0.000316222505920525,0.000190000867146063,['23/06/2011'],0.0001230502976190476,-0.0028319814775847074,0.000126221638774462,19.29
5.57491244219395e-05,3.50371161724946e-05,['24/06/2011'],0.00014722552910052916,-0.011795038682533874,2.0712008249445e-05,21.1
7.07591295762305e-05,0.0,['27/06/2011'],0.00013978624338624338,0.009142517233402692,7.07591295762305e-05,20.56
6.71559802734229e-05,4.07037858262971e-05,['28/06/2011'],0.00012152410714285717,0.012861239773101529,2.64521944471258e-05,19.17
4.03331982419518e-05,0.0,['29/06/2011'],9.86286044973545e-05,0.00824864128276027,4.03331982419518e-05,17.27
3.58859899237361e-05,2.15409629690206e-05,['30/06/2011'],9.024814814814813e-05,0.010068386646291337,1.43450269547155e-05,16.52
